stage	generator_slug	generator	model_id	variant	variant_label	trait	behavior_metric	n	r	abs_r
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	-0.009125339526734805	0.009125339526734805
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	section_count	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	section_words_mean	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	section_words_sd	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_C_mean	section_words_cv	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	total_words	50	-0.22447216040498802	0.22447216040498802
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	0.10562767232105712	0.10562767232105712
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.08543758117200072	0.08543758117200072
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	section_count	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	0		
profile	glm_5_1	GLM 5.1	z-ai/glm-5.1	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	-0.13321314306222268	0.13321314306222268
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	0.2231312791333013	0.2231312791333013
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	-0.10065001799944133	0.10065001799944133
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	-0.11134170522788123	0.11134170522788123
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	0.20722027019280745	0.20722027019280745
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	0.20965311108034065	0.20965311108034065
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	-0.004930286875776104	0.004930286875776104
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	-0.005214770883757675	0.005214770883757675
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	social_word_rate_per_1k	50	0.053092808334946645	0.053092808334946645
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	total_words	50	-0.16494878347998818	0.16494878347998818
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	unique_word_rate	50	0.11809329961952003	0.11809329961952003
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	0.08621895962293874	0.08621895962293874
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	0.08565308837982724	0.08565308837982724
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.04073187013271555	0.04073187013271555
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.00669224521842707	0.00669224521842707
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	-0.03025798303457667	0.03025798303457667
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	0.32526632059649185	0.32526632059649185
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	0.08192359872516186	0.08192359872516186
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	total_words	50	-0.05203709380368193	0.05203709380368193
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	0.31850796045050866	0.31850796045050866
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	-0.33564448911014744	0.33564448911014744
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	total_words	50	-0.12215134541644017	0.12215134541644017
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	0.21639183707936255	0.21639183707936255
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	0.0702213350191932	0.0702213350191932
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	total_words	50	-0.19441110259971847	0.19441110259971847
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	0.11036438917225012	0.11036438917225012
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	-0.027434854727154935	0.027434854727154935
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	total_words	50	-0.04278912159104362	0.04278912159104362
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	0.041079410712418545	0.041079410712418545
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	-0.03504980799480046	0.03504980799480046
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	total_words	50	0.12602539991475736	0.12602539991475736
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.05821945732438173	0.05821945732438173
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	0.022720491516461504	0.022720491516461504
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_cv	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	total_words	50	-0.32599930428696694	0.32599930428696694
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	0.38562955623099127	0.38562955623099127
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.06610609202165448	0.06610609202165448
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_count	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	0		
profile	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	0.12365595183659259	0.12365595183659259
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	-0.3699993838831025	0.3699993838831025
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	0.1867145260971204	0.1867145260971204
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	-0.12631703067317643	0.12631703067317643
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	0.15872000415777018	0.15872000415777018
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	-0.30816326179314035	0.30816326179314035
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_count	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	0		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	0.061024262042586756	0.061024262042586756
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	-0.13116159631806057	0.13116159631806057
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50		
